,RNA,Clustering File,threshold,cluster,configuration,RMSD,size
9913,4xwf_A,singleA,1.5,4,1,32.86275399293249,64
9914,4xwf_A,allA,10.0,3,1,9.231576246773894,64
9915,4xwf_A,singleA,8.0,1,1,34.66078331486465,64
9916,4xwf_A,allB,9.0,3,1,10.135210900617707,64
9917,4xwf_A,singleA,3.0,5,1,34.839359925233985,64
9918,4xwf_A,allB,9.5,2,1,16.953182592068075,64
9919,4xwf_A,allA,4.0,3,1,23.770100967391787,64
9920,4xwf_A,allB,7.5,1,1,23.12381240193753,64
9921,4xwf_A,singleB,5.0,3,1,34.0958956474236,64
9922,4xwf_A,allA,2.0,4,1,24.420251841453233,64
9923,4xwf_A,singleB,5.5,5,1,36.135218278017916,64
9924,4xwf_A,singleB,6.0,1,1,33.366396269300644,64
9925,4xwf_A,singleB,4.0,3,1,36.14018262267085,64
9926,4xwf_A,singleB,1.5,1,1,25.247413728934692,64
9927,4xwf_A,allA,5.5,5,1,18.733067020645606,64
9928,4xwf_A,allB,8.5,2,1,17.702793564858627,64
9929,4xwf_A,allB,2.5,3,1,23.786525597489014,64
9930,4xwf_A,singleA,4.5,4,1,34.0945787479476,64
9931,4xwf_A,singleA,5.0,3,1,32.67158704440297,64
9932,4xwf_A,singleA,8.0,5,1,21.785683372343406,64
9933,4xwf_A,singleB,9.0,1,1,34.24130108509313,64
9934,4xwf_A,singleA,7.0,1,1,34.66078331486465,64
9935,4xwf_A,singleB,9.5,3,1,20.06282632133369,64
9936,4xwf_A,singleB,8.5,4,1,20.06282632133369,64
9937,4xwf_A,singleA,3.0,1,1,33.75797979737532,64
9938,4xwf_A,allB,7.0,3,1,14.775848537393715,64
9939,4xwf_A,allB,8.0,1,1,23.42012809529444,64
9940,4xwf_A,singleB,3.5,3,1,33.366396269300644,64
9941,4xwf_A,singleA,6.0,3,1,33.554463190460964,64
9942,4xwf_A,singleA,9.0,4,1,20.06282632133369,64
9943,4xwf_A,singleB,10.0,5,1,31.282606988548764,64
9944,4xwf_A,singleA,6.5,1,1,34.66078331486465,64
9945,4xwf_A,singleA,9.0,2,1,33.529226057277256,64
9946,4xwf_A,allA,2.5,4,1,23.966232494908333,64
9947,4xwf_A,allB,5.5,4,1,23.133287704085642,64
9948,4xwf_A,allB,2.5,5,1,24.065377620141344,64
9949,4xwf_A,singleB,5.0,5,1,26.8863218012431,64
9950,4xwf_A,allB,4.0,3,1,24.286529188008732,64
9951,4xwf_A,singleB,10.0,2,1,26.516477895829226,64
9952,4xwf_A,singleB,2.5,5,1,34.3461773709972,64
9953,4xwf_A,allB,1.5,5,1,23.16045768114266,64
9954,4xwf_A,allB,2.0,4,1,24.307509127839488,64
9955,4xwf_A,singleA,2.0,3,1,24.624705074376017,64
9956,4xwf_A,allB,5.0,1,1,24.26639651864281,64
9957,4xwf_A,allB,2.0,3,1,24.179013627524178,64
9958,4xwf_A,singleA,3.0,4,1,33.35663502213615,64
9959,4xwf_A,singleA,7.5,2,1,32.585803657421124,64
9960,4xwf_A,singleA,8.5,2,1,32.957106972548424,64
9961,4xwf_A,singleA,5.0,5,1,26.813183324625967,64
9962,4xwf_A,singleA,10.0,4,1,32.75866297637924,64
9963,4xwf_A,allA,1.5,3,1,24.59879875115856,64
9964,4xwf_A,allA,5.5,1,1,24.079566025989756,64
9965,4xwf_A,allB,6.0,2,1,24.55262918711558,64
9966,4xwf_A,allA,9.5,5,1,22.930274747590794,64
9967,4xwf_A,singleA,8.5,1,1,34.66078331486465,64
9968,4xwf_A,singleA,3.5,4,1,33.75797979737532,64
9969,4xwf_A,singleB,1.0,2,1,36.099851800249816,64
9970,4xwf_A,singleA,2.5,2,1,32.17095429109929,64
9971,4xwf_A,allA,1.5,4,1,24.169737276189,64
9972,4xwf_A,allB,1.0,3,1,24.14127999920468,64
9973,4xwf_A,singleB,4.0,5,1,26.8863218012431,64
9974,4xwf_A,allA,10.0,1,1,23.792755199850227,64
9975,4xwf_A,singleA,1.0,5,1,35.48132748362158,64
9976,4xwf_A,singleB,8.5,5,1,31.282606988548764,64
9977,4xwf_A,allB,7.0,5,1,11.90627145667358,64
9978,4xwf_A,allA,8.0,1,1,24.307509127839488,64
9979,4xwf_A,allB,10.0,1,1,23.42012809529444,64
9980,4xwf_A,singleB,4.5,4,1,33.886066458059126,64
9981,4xwf_A,allB,9.5,1,1,24.022705925852733,64
9982,4xwf_A,singleB,1.5,4,1,37.4997066655194,64
9983,4xwf_A,allB,5.0,3,1,23.764252565565783,64
9984,4xwf_A,allA,4.0,2,1,23.949398739843136,64
9985,4xwf_A,singleA,5.5,3,1,33.554463190460964,64
9986,4xwf_A,allB,4.0,1,1,24.26639651864281,64
9987,4xwf_A,singleA,9.5,4,1,20.06282632133369,64
9988,4xwf_A,singleA,4.0,2,1,35.48132748362158,64
9989,4xwf_A,singleB,2.0,4,1,33.595904512306255,64
9990,4xwf_A,singleB,3.5,5,1,20.250827143600826,64
9991,4xwf_A,allB,1.5,3,1,24.022705925852733,64
9992,4xwf_A,singleA,3.5,3,1,33.366396269300644,64
9993,4xwf_A,singleA,6.5,5,1,32.44728494034593,64
9994,4xwf_A,allB,3.0,3,1,23.337816950177665,64
9995,4xwf_A,singleB,2.0,3,1,36.135218278017916,64
9996,4xwf_A,singleB,1.0,1,1,20.06282632133369,64
9997,4xwf_A,allB,7.5,5,1,10.135210900617707,64
9998,4xwf_A,allB,6.5,3,1,14.775848537393715,64
9999,4xwf_A,singleB,2.5,4,1,36.5234992847071,64
10000,4xwf_A,allA,3.5,1,1,24.211371295323197,64
10001,4xwf_A,allA,4.0,1,1,24.189838775816593,64
10002,4xwf_A,singleA,1.5,2,1,32.80169050521634,64
10003,4xwf_A,allB,8.0,3,1,16.953182592068075,64
10004,4xwf_A,singleB,9.0,3,1,33.35663502213615,64
10005,4xwf_A,allA,1.0,1,1,24.55248052641525,64
10006,4xwf_A,singleB,9.5,5,1,31.282606988548764,64
10007,4xwf_A,allB,2.5,1,1,24.310563547560967,64
10008,4xwf_A,singleA,2.0,2,1,26.516477895829226,64
10009,4xwf_A,allA,1.5,1,1,24.55248052641525,64
10010,4xwf_A,singleB,4.5,3,1,34.0958956474236,64
10011,4xwf_A,allA,5.0,3,1,22.963973959225786,64
10012,4xwf_A,allA,8.0,3,1,9.231576246773894,64
10013,4xwf_A,singleB,2.5,3,1,20.06282632133369,64
10014,4xwf_A,singleB,2.5,1,1,26.8863218012431,64
10015,4xwf_A,allA,9.5,4,1,19.10088217858013,64
10016,4xwf_A,allA,3.5,3,1,24.143794233715628,64
10017,4xwf_A,singleA,7.5,4,1,33.04153598124639,64
10018,4xwf_A,singleB,7.0,1,1,34.62648119575537,64
10019,4xwf_A,singleA,9.5,5,1,31.282606988548764,64
10020,4xwf_A,singleB,3.0,3,1,36.14018262267085,64
10021,4xwf_A,singleA,4.5,5,1,33.75797979737532,64
10022,4xwf_A,singleA,9.0,1,1,34.66078331486465,64
10023,4xwf_A,singleB,3.5,1,1,35.46829288251691,64
10024,4xwf_A,allA,3.5,5,1,24.379770302445426,64
10025,4xwf_A,allA,7.5,5,1,9.480849118090637,64
10026,4xwf_A,singleB,3.0,2,1,26.8863218012431,64
10027,4xwf_A,allA,9.0,2,1,18.047534457648226,64
10028,4xwf_A,allB,2.5,2,1,24.211371295323197,64
10029,4xwf_A,allA,9.0,4,1,19.10088217858013,64
10030,4xwf_A,allB,8.5,4,1,17.697400939120975,64
10031,4xwf_A,allB,7.5,2,1,17.702793564858627,64
10032,4xwf_A,allA,9.0,1,1,24.31642860290137,64
10033,4xwf_A,allA,4.5,4,1,22.931404230879536,64
10034,4xwf_A,allA,6.0,3,1,16.45444316894376,64
10035,4xwf_A,allA,4.0,5,1,23.179898619277868,64
10036,4xwf_A,singleA,4.0,3,1,33.66495210155511,64
10037,4xwf_A,allA,10.0,2,1,16.217324070265107,64
10038,4xwf_A,allA,6.5,3,1,24.032661109415244,64
10039,4xwf_A,allA,6.0,4,1,9.157958287740778,64
10040,4xwf_A,singleA,2.0,4,1,35.55810456140765,64
10041,4xwf_A,allA,8.5,5,1,10.806132518158382,64
10042,4xwf_A,singleB,5.5,3,1,33.554463190460964,64
10043,4xwf_A,singleB,7.5,4,1,36.135218278017916,64
10044,4xwf_A,allA,9.5,2,1,16.217324070265107,64
10045,4xwf_A,singleB,4.0,2,1,33.75797979737532,64
10046,4xwf_A,allB,7.5,4,1,17.83034772515668,64
10047,4xwf_A,singleA,5.5,2,1,35.48132748362158,64
10048,4xwf_A,singleB,1.5,2,1,36.099851800249816,64
10049,4xwf_A,allB,4.5,1,1,24.079566025989756,64
10050,4xwf_A,singleB,3.0,5,1,25.980230945855734,64
10051,4xwf_A,singleA,5.5,4,1,33.35663502213615,64
10052,4xwf_A,allB,3.0,1,1,24.211371295323197,64
10053,4xwf_A,allA,5.0,1,1,24.079566025989756,64
10054,4xwf_A,allA,2.5,1,1,24.211371295323197,64
10055,4xwf_A,allB,1.5,1,1,24.469429907539734,64
10056,4xwf_A,singleA,4.0,5,1,34.66078331486465,64
10057,4xwf_A,singleB,5.0,2,1,36.14018262267085,64
10058,4xwf_A,allA,3.0,5,1,23.890889476953344,64
10059,4xwf_A,singleB,8.0,1,1,34.24130108509313,64
10060,4xwf_A,allA,2.5,5,1,24.065377620141344,64
10061,4xwf_A,singleA,4.0,4,1,33.75797979737532,64
10062,4xwf_A,allB,8.5,3,1,10.135210900617707,64
10063,4xwf_A,allB,3.0,5,1,24.0872850275825,64
10064,4xwf_A,allB,3.5,1,1,24.211371295323197,64
10065,4xwf_A,allB,8.0,4,1,14.775848537393715,64
10066,4xwf_A,singleA,9.5,2,1,26.516477895829226,64
10067,4xwf_A,singleA,1.0,1,1,33.366396269300644,64
10068,4xwf_A,allB,5.5,3,1,17.697400939120975,64
10069,4xwf_A,allB,6.5,5,1,17.702793564858627,64
10070,4xwf_A,allA,7.5,2,1,17.09063778798205,64
10071,4xwf_A,singleA,2.5,1,1,26.516477895829226,64
10072,4xwf_A,allA,9.0,5,1,13.68104893639373,64
10073,4xwf_A,singleA,3.0,3,1,32.17095429109929,64
10074,4xwf_A,allB,8.0,5,1,18.796909320417544,64
10075,4xwf_A,singleB,6.0,5,1,33.595904512306255,64
10076,4xwf_A,singleB,7.0,5,1,33.35663502213615,64
10077,4xwf_A,singleB,5.0,4,1,33.595904512306255,64
10078,4xwf_A,allB,4.0,4,1,24.885917704597514,64
10079,4xwf_A,allA,2.5,2,1,24.310563547560967,64
10080,4xwf_A,singleB,3.5,2,1,33.554463190460964,64
10081,4xwf_A,singleA,10.0,1,1,34.280720529183746,64
10082,4xwf_A,singleA,5.0,2,1,35.48132748362158,64
10083,4xwf_A,allA,1.0,5,1,23.723511544457324,64
10084,4xwf_A,allB,7.0,4,1,18.796909320417544,64
10085,4xwf_A,allA,6.5,4,1,9.269973031244481,64
10086,4xwf_A,allB,1.5,2,1,23.305572295054247,64
10087,4xwf_A,singleA,4.5,1,1,32.86275399293249,64
10088,4xwf_A,singleB,5.0,1,1,33.725327277878264,64
10089,4xwf_A,allB,10.0,2,1,16.953182592068075,64
10090,4xwf_A,singleB,6.5,5,1,33.554463190460964,64
10091,4xwf_A,singleA,3.5,1,1,35.48132748362158,64
10092,4xwf_A,singleA,1.0,2,1,35.1436992930454,64
10093,4xwf_A,allA,4.5,3,1,24.932532963981018,64
10094,4xwf_A,allB,10.0,4,1,18.796909320417544,64
10095,4xwf_A,singleA,8.5,5,1,19.440066872312965,64
10096,4xwf_A,allA,10.0,4,1,19.409997424008072,64
10097,4xwf_A,allB,5.0,2,1,24.146465579873173,64
10098,4xwf_A,allB,9.0,1,1,24.643266828892635,64
10099,4xwf_A,singleB,5.5,2,1,36.14018262267085,64
10100,4xwf_A,allA,10.0,5,1,20.875495203707143,64
10101,4xwf_A,singleA,10.0,2,1,26.813183324625967,64
10102,4xwf_A,singleB,6.5,3,1,26.516477895829226,64
10103,4xwf_A,allB,6.0,4,1,14.775848537393715,64
10104,4xwf_A,allB,4.0,2,1,24.122110189616496,64
10105,4xwf_A,allA,2.0,3,1,23.77285216376024,64
10106,4xwf_A,allA,5.5,4,1,9.157958287740778,64
10107,4xwf_A,allB,8.5,1,1,23.337816950177665,64
10108,4xwf_A,singleA,7.5,5,1,21.785683372343406,64
10109,4xwf_A,singleB,2.0,1,1,26.8863218012431,64
10110,4xwf_A,singleA,7.0,5,1,32.44728494034593,64
10111,4xwf_A,singleB,9.0,4,1,20.06282632133369,64
10112,4xwf_A,allB,5.5,1,1,24.26639651864281,64
10113,4xwf_A,allA,1.5,5,1,24.02470187119915,64
10114,4xwf_A,singleA,7.0,4,1,33.35663502213615,64
10115,4xwf_A,allB,6.0,5,1,17.697400939120975,64
10116,4xwf_A,allB,3.5,2,1,23.337816950177665,64
10117,4xwf_A,allB,7.5,3,1,14.775848537393715,64
10118,4xwf_A,singleA,6.0,1,1,32.417097340755234,64
10119,4xwf_A,singleA,2.0,5,1,32.44728494034593,64
10120,4xwf_A,allA,8.5,2,1,18.047534457648226,64
10121,4xwf_A,allA,5.0,4,1,16.45444316894376,64
10122,4xwf_A,singleB,8.5,2,1,31.946126525762086,64
10123,4xwf_A,singleB,1.0,4,1,34.261236113135205,64
10124,4xwf_A,allB,3.5,3,1,24.0872850275825,64
10125,4xwf_A,allA,8.0,2,1,18.047534457648226,64
10126,4xwf_A,singleA,8.5,4,1,34.39569595167396,64
10127,4xwf_A,singleB,7.5,3,1,26.8863218012431,64
10128,4xwf_A,singleB,4.5,1,1,32.86275399293249,64
10129,4xwf_A,allB,1.0,5,1,24.06561447376734,64
10130,4xwf_A,singleA,3.0,2,1,33.66940005405502,64
10131,4xwf_A,singleB,8.5,3,1,26.516477895829226,64
10132,4xwf_A,allA,9.5,3,1,9.529139520439399,64
10133,4xwf_A,allB,3.0,4,1,24.096626319881377,64
10134,4xwf_A,allB,9.5,4,1,17.83034772515668,64
10135,4xwf_A,allA,6.5,1,1,23.66777344829885,64
10136,4xwf_A,allA,3.0,4,1,23.92411544864303,64
10137,4xwf_A,allA,2.0,5,1,24.510591588127774,64
10138,4xwf_A,singleB,8.5,1,1,34.24130108509313,64
10139,4xwf_A,allA,2.5,3,1,24.32063527130819,64
10140,4xwf_A,allA,2.0,1,1,23.992471735942505,64
10141,4xwf_A,singleA,7.5,1,1,34.66078331486465,64
10142,4xwf_A,allA,5.0,5,1,24.920016051359198,64
10143,4xwf_A,allA,8.0,4,1,18.796909320417544,64
10144,4xwf_A,singleA,5.0,4,1,34.0945787479476,64
10145,4xwf_A,allB,1.0,1,1,24.55248052641525,64
10146,4xwf_A,singleA,5.5,5,1,26.813183324625967,64
10147,4xwf_A,singleB,8.0,3,1,26.8863218012431,64
10148,4xwf_A,allB,4.5,3,1,24.885917704597514,64
10149,4xwf_A,singleB,3.5,4,1,34.05646634634897,64
10150,4xwf_A,allB,2.5,4,1,24.122048005921886,64
10151,4xwf_A,singleB,10.0,1,1,34.24130108509313,64
10152,4xwf_A,singleA,7.5,3,1,26.813183324625967,64
10153,4xwf_A,singleA,1.5,1,1,28.40881729322782,64
10154,4xwf_A,allA,3.0,2,1,23.337816950177665,64
10155,4xwf_A,singleB,7.0,4,1,36.135218278017916,64
10156,4xwf_A,singleA,9.5,3,1,33.04153598124639,64
10157,4xwf_A,allB,5.0,4,1,23.049355739369375,64
10158,4xwf_A,singleA,6.5,3,1,26.813183324625967,64
10159,4xwf_A,allB,7.0,2,1,17.702793564858627,64
10160,4xwf_A,singleB,7.0,2,1,32.195271391929595,64
10161,4xwf_A,allB,2.0,2,1,24.469429907539734,64
10162,4xwf_A,singleA,7.0,3,1,26.813183324625967,64
10163,3f2q,allA,6.0,5,1,36.4395444537936,108
10164,3f2q,allA,6.5,5,1,33.050718600357236,108
10165,3f2q,singleA,1.5,3,1,31.864974501794286,108
10166,3f2q,singleB,10.0,4,1,31.131781189003625,108
10167,3f2q,singleA,1.5,5,1,32.78312370717592,108
10168,3f2q,singleB,1.5,3,1,35.188481069804645,108
10169,3f2q,allA,6.0,1,1,29.81873907461548,108
10170,3f2q,singleB,6.0,2,1,29.01997243279187,108
10171,3f2q,singleB,8.0,2,1,29.419005761582085,108
10172,3f2q,singleB,5.5,1,1,25.986042407415564,108
10173,3f2q,allA,1.0,3,1,31.703069252045612,108
10174,3f2q,singleB,1.0,5,1,28.89058151024309,108
10175,3f2q,singleA,6.0,4,1,25.986042407415564,108
10176,3f2q,singleB,4.5,2,1,33.36993856751912,108
10177,3f2q,singleA,8.5,3,1,31.534183039996456,108
10178,3f2q,allB,4.5,2,1,29.866134667880946,108
10179,3f2q,singleA,6.0,5,1,29.185681420861155,108
10180,3f2q,allA,9.0,3,1,35.271753571377765,108
10181,3f2q,singleA,7.0,2,1,32.93869153442498,108
10182,3f2q,allB,3.5,5,1,29.419005761582085,108
10183,3f2q,allB,6.0,1,1,32.643843217366424,108
10184,3f2q,singleA,2.0,1,1,31.9174967690137,108
10185,3f2q,singleA,8.0,4,1,28.89058151024309,108
10186,3f2q,singleB,1.5,5,1,28.724761095612266,108
10187,3f2q,allB,6.5,2,1,29.7882510396297,108
10188,3f2q,allB,2.0,5,1,32.924191713692835,108
10189,3f2q,allA,7.0,2,1,35.95570469341409,108
10190,3f2q,singleB,10.0,3,1,31.9174967690137,108
10191,3f2q,singleA,4.0,1,1,26.06530068884685,108
10192,3f2q,singleA,5.5,1,1,32.93869153442498,108
10193,3f2q,singleA,10.0,5,1,31.248398358955935,108
10194,3f2q,allA,3.0,3,1,26.513225001874066,108
10195,3f2q,singleA,9.0,5,1,29.54289254626229,108
10196,3f2q,allB,10.0,5,1,34.83164222370229,108
10197,3f2q,allB,5.5,2,1,29.882091626925984,108
10198,3f2q,singleA,8.0,2,1,28.278691624613753,108
10199,3f2q,allB,9.0,4,1,28.724761095612266,108
10200,3f2q,allA,4.5,5,1,29.866134667880946,108
10201,3f2q,allB,3.0,2,1,29.419005761582085,108
10202,3f2q,singleA,4.5,2,1,25.54807820561069,108
10203,3f2q,allA,8.0,5,1,26.404851826889693,108
10204,3f2q,allA,7.5,1,1,30.637529273751824,108
10205,3f2q,allB,1.5,4,1,34.21494118071811,108
10206,3f2q,allA,8.5,4,1,28.278691624613753,108
10207,3f2q,allA,3.0,1,1,28.89058151024309,108
10208,3f2q,allA,6.5,2,1,29.7882510396297,108
10209,3f2q,singleA,2.5,5,1,27.11225921976994,108
10210,3f2q,singleB,5.5,4,1,28.89058151024309,108
10211,3f2q,allB,9.5,3,1,34.24273791623561,108
10212,3f2q,singleB,7.5,2,1,26.62920389347004,108
10213,3f2q,singleA,3.5,5,1,26.06530068884685,108
10214,3f2q,allA,3.5,4,1,33.50181786112509,108
10215,3f2q,allB,10.0,3,1,29.180406097242717,108
10216,3f2q,allB,6.0,3,1,29.08902198424691,108
10217,3f2q,allA,8.5,3,1,29.422963820798202,108
10218,3f2q,singleB,9.0,2,1,28.027133281875262,108
10219,3f2q,allB,5.5,5,1,28.483733954662615,108
10220,3f2q,singleB,9.5,1,1,28.96486147040928,108
10221,3f2q,singleB,7.5,1,1,32.924191713692835,108
10222,3f2q,allA,7.5,3,1,29.419005761582085,108
10223,3f2q,singleA,10.0,3,1,29.54289254626229,108
10224,3f2q,allB,2.0,1,1,29.01997243279187,108
10225,3f2q,singleA,6.5,4,1,30.08745918152611,108
10226,3f2q,singleA,3.5,2,1,28.89058151024309,108
10227,3f2q,singleB,9.5,4,1,28.28788256480149,108
10228,3f2q,allA,1.5,2,1,31.58376956602869,108
10229,3f2q,singleA,1.0,3,1,31.534183039996456,108
10230,3f2q,singleB,9.5,2,1,28.027133281875262,108
10231,3f2q,allB,4.0,5,1,32.58810519192547,108
10232,3f2q,singleB,7.5,5,1,30.08745918152611,108
10233,3f2q,allB,8.0,2,1,35.591736400462395,108
10234,3f2q,singleB,3.0,1,1,29.506707711976272,108
10235,3f2q,allB,9.0,2,1,34.24273791623561,108
10236,3f2q,allB,1.0,2,1,27.925842870001258,108
10237,3f2q,allB,6.5,4,1,35.588523431016355,108
10238,3f2q,allA,8.5,1,1,30.637529273751824,108
10239,3f2q,singleB,4.0,4,1,32.27463400257236,108
10240,3f2q,allA,7.0,1,1,30.936148758370038,108
10241,3f2q,allB,7.0,1,1,30.936148758370038,108
10242,3f2q,singleA,4.5,3,1,27.701140770733613,108
10243,3f2q,allB,3.5,4,1,34.21494118071811,108
10244,3f2q,singleB,4.0,1,1,33.36993856751912,108
10245,3f2q,singleB,8.0,4,1,28.351710706763356,108
10246,3f2q,singleA,5.0,1,1,27.925842870001258,108
10247,3f2q,singleB,6.5,1,1,28.02678540253948,108
10248,3f2q,allB,1.0,4,1,31.9174967690137,108
10249,3f2q,allA,7.0,3,1,29.07563068963423,108
10250,3f2q,singleA,1.0,4,1,26.513225001874066,108
10251,3f2q,allB,5.0,5,1,29.866134667880946,108
10252,3f2q,allB,4.5,5,1,30.936148758370038,108
10253,3f2q,allA,5.5,3,1,31.855208365352123,108
10254,3f2q,allA,2.0,2,1,27.71538201071744,108
10255,3f2q,singleA,9.5,1,1,29.422963820798202,108
10256,3f2q,singleB,9.0,5,1,29.54289254626229,108
10257,3f2q,singleB,1.0,3,1,30.08745918152611,108
10258,3f2q,allA,7.5,4,1,27.925842870001258,108
10259,3f2q,singleB,8.0,5,1,26.554451604203766,108
10260,3f2q,singleA,2.5,4,1,28.60499781506721,108
10261,3f2q,allA,3.5,2,1,31.9174967690137,108
10262,3f2q,singleB,2.0,5,1,27.402476165485485,108
10263,3f2q,singleA,8.0,3,1,32.93869153442498,108
10264,3f2q,singleB,4.5,5,1,30.08745918152611,108
10265,3f2q,allA,4.5,2,1,33.5085362258634,108
10266,3f2q,allA,4.5,1,1,29.193725353233013,108
10267,3f2q,singleA,2.5,3,1,28.75050782160204,108
10268,3f2q,allB,4.5,4,1,30.691669879626946,108
10269,3f2q,singleB,3.0,4,1,35.48573375315776,108
10270,3f2q,allA,1.0,2,1,33.82468477310616,108
10271,3f2q,singleB,6.0,3,1,30.08745918152611,108
10272,3f2q,singleB,7.0,3,1,28.89058151024309,108
10273,3f2q,singleA,6.0,2,1,30.08745918152611,108
10274,3f2q,singleB,2.0,2,1,28.027133281875262,108
10275,3f2q,singleB,6.5,4,1,33.36993856751912,108
10276,3f2q,allA,9.5,1,1,31.47207651236251,108
10277,3f2q,singleA,6.5,2,1,32.93869153442498,108
10278,3f2q,allA,7.0,5,1,27.925842870001258,108
10279,3f2q,singleA,9.0,3,1,31.534183039996456,108
10280,3f2q,singleB,6.0,4,1,29.506707711976272,108
10281,3f2q,allA,5.5,2,1,31.547418277887655,108
10282,3f2q,allA,5.0,2,1,29.130200823200653,108
10283,3f2q,allB,6.5,1,1,30.936148758370038,108
10284,3f2q,allA,4.0,4,1,25.986042407415564,108
10285,3f2q,allA,1.0,4,1,28.097578187452385,108
10286,3f2q,singleB,6.5,2,1,28.027133281875262,108
10287,3f2q,allA,7.0,4,1,29.419005761582085,108
10288,3f2q,allA,6.0,2,1,31.547418277887655,108
10289,3f2q,singleB,2.5,2,1,30.08745918152611,108
10290,3f2q,allB,8.5,5,1,28.08786214719803,108
10291,3f2q,singleA,1.5,4,1,26.05907135720688,108
10292,3f2q,allA,10.0,3,1,28.061154644811037,108
10293,3f2q,singleA,8.0,1,1,29.01997243279187,108
10294,3f2q,allB,9.0,3,1,29.419005761582085,108
10295,3f2q,singleA,3.0,5,1,27.11225921976994,108
10296,3f2q,allB,9.5,2,1,29.419005761582085,108
10297,3f2q,allA,4.0,3,1,28.89058151024309,108
10298,3f2q,allB,7.5,1,1,30.637529273751824,108
10299,3f2q,singleB,5.0,3,1,28.89058151024309,108
10300,3f2q,allA,2.0,4,1,27.22126558409803,108
10301,3f2q,singleB,5.5,5,1,29.27887975999082,108
10302,3f2q,singleB,6.0,1,1,25.986042407415564,108
10303,3f2q,singleB,4.0,3,1,29.506707711976272,108
10304,3f2q,singleB,1.5,1,1,28.28788256480149,108
10305,3f2q,allA,5.5,5,1,29.13096977445138,108
10306,3f2q,allB,8.5,2,1,35.591736400462395,108
10307,3f2q,allB,2.5,3,1,27.925842870001258,108
10308,3f2q,singleA,4.5,4,1,28.351710706763356,108
10309,3f2q,singleA,5.0,3,1,32.924191713692835,108
10310,3f2q,singleA,8.0,5,1,27.11225921976994,108
10311,3f2q,singleB,9.0,1,1,28.96486147040928,108
10312,3f2q,singleA,7.0,1,1,29.01997243279187,108
10313,3f2q,singleB,9.5,3,1,33.36993856751912,108
10314,3f2q,singleB,8.5,4,1,30.08745918152611,108
10315,3f2q,singleA,3.0,1,1,29.506707711976272,108
10316,3f2q,allB,7.0,3,1,35.78217153835133,108
10317,3f2q,allB,8.0,1,1,30.637529273751824,108
10318,3f2q,singleB,3.5,3,1,28.02678540253948,108
10319,3f2q,singleA,6.0,3,1,32.93869153442498,108
10320,3f2q,singleA,9.0,4,1,28.28788256480149,108
10321,3f2q,singleB,10.0,5,1,29.54289254626229,108
10322,3f2q,singleA,6.5,1,1,29.01997243279187,108
10323,3f2q,singleA,9.0,2,1,28.278691624613753,108
10324,3f2q,allA,2.5,4,1,28.96486147040928,108
10325,3f2q,allB,5.5,4,1,29.01189066572532,108
10326,3f2q,allB,2.5,5,1,29.27887975999082,108
10327,3f2q,singleB,5.0,5,1,28.061154644811037,108
10328,3f2q,allB,4.0,3,1,34.11753801199612,108
10329,3f2q,singleB,10.0,2,1,28.061154644811037,108
10330,3f2q,singleB,2.5,5,1,33.82468477310616,108
10331,3f2q,allB,1.5,5,1,28.061154644811037,108
10332,3f2q,allB,2.0,4,1,31.9174967690137,108
10333,3f2q,singleA,2.0,3,1,28.724761095612266,108
10334,3f2q,allB,5.0,1,1,33.58062983328335,108
10335,3f2q,allB,2.0,3,1,29.185681420861155,108
10336,3f2q,singleA,3.0,4,1,31.534183039996456,108
10337,3f2q,singleA,7.5,2,1,32.93869153442498,108
10338,3f2q,singleA,8.5,2,1,28.278691624613753,108
10339,3f2q,singleA,5.0,5,1,31.9174967690137,108
10340,3f2q,singleA,10.0,4,1,35.48573375315776,108
10341,3f2q,allA,1.5,3,1,31.534183039996456,108
10342,3f2q,allA,5.5,1,1,30.256427416335857,108
10343,3f2q,allB,6.0,2,1,29.130200823200653,108
10344,3f2q,allA,9.5,5,1,30.370381953475658,108
10345,3f2q,singleA,8.5,1,1,29.422963820798202,108
10346,3f2q,singleA,3.5,4,1,25.54807820561069,108
10347,3f2q,singleB,1.0,2,1,28.02678540253948,108
10348,3f2q,singleA,2.5,2,1,30.66319454981819,108
10349,3f2q,allA,1.5,4,1,34.21494118071811,108
10350,3f2q,allB,1.0,3,1,34.21494118071811,108
10351,3f2q,singleB,4.0,5,1,27.22126558409803,108
10352,3f2q,allA,10.0,1,1,31.855208365352123,108
10353,3f2q,singleA,1.0,5,1,27.289384382942757,108
10354,3f2q,singleB,8.5,5,1,28.351710706763356,108
10355,3f2q,allB,7.0,5,1,33.050718600357236,108
10356,3f2q,allA,8.0,1,1,30.637529273751824,108
10357,3f2q,allB,10.0,1,1,31.855208365352123,108
10358,3f2q,singleB,4.5,4,1,31.58376956602869,108
10359,3f2q,allB,9.5,1,1,31.47207651236251,108
10360,3f2q,singleB,1.5,4,1,29.27887975999082,108
10361,3f2q,allB,5.0,3,1,30.936148758370038,108
10362,3f2q,allA,4.0,2,1,25.54807820561069,108
10363,3f2q,singleA,5.5,3,1,29.185681420861155,108
10364,3f2q,allB,4.0,1,1,33.36993856751912,108
10365,3f2q,singleA,9.5,4,1,29.931927769523966,108
10366,3f2q,singleA,4.0,2,1,27.701140770733613,108
10367,3f2q,singleB,2.0,4,1,32.924191713692835,108
10368,3f2q,singleB,3.5,5,1,28.330158841771432,108
